Code,Year,CO2 emissions per capita,Daily calorie supply per person,GDP per capita,"Measles, first dose (MCV1)",Polio (Pol3),Tetanus (DTP3),Life expectancy,Military expenditure (% of GDP),Political regime,"Population, total",Share of the population using the Internet,Share of the population using at least basic sanitation,Share of the labor force employed in agriculture,Share of the population with access to electricity
USA,2000,21.39786,3796.4858,45886.47,91.0,90.0,94.0,76.8058,3.1122422,3,281484126.0,43.0792,99.872734,1.63,100.0
USA,2001,20.766743,3749.4238,45878.008,91.0,89.0,94.0,76.9194,3.1238098,3,284279634.0,49.0808,99.872444,1.53,100.0
USA,2002,20.718021,3824.9785,46266.297,91.0,90.0,94.0,76.9883,3.447618,3,287084335.0,58.7854,99.87216,1.54,100.0
USA,2003,20.718428,3815.7578,47157.996,93.0,91.0,96.0,77.1369,3.827161,3,289908091.0,61.6971,99.87188,1.5,100.0
USA,2004,20.873743,3844.1355,48492.72,93.0,92.0,96.0,77.535,4.0163126,3,292786248.0,64.7583,99.871605,1.47,100.0
USA,2005,20.71883,3859.7063,49654.76,92.0,92.0,96.0,77.5264,4.089232,3,295716666.0,67.9681,99.87132,1.41,100.0
USA,2006,20.236742,3811.022,50489.86,92.0,93.0,96.0,77.7976,4.0413423,3,298730208.0,68.9312,99.871056,1.39,100.0
USA,2007,20.28047,3781.1814,50901.746,92.0,93.0,96.0,78.0471,4.0733504,3,301844223.0,75.0,99.87077,1.29,100.0
USA,2008,19.409172,3720.4634,50275.746,92.0,94.0,96.0,78.1273,4.4465957,3,304970325.0,74.0,99.87051,1.34,100.0
USA,2009,17.81067,3662.3782,48452.934,90.0,93.0,95.0,78.4758,4.875768,3,308023452.0,71.0,99.87023,1.35,100.0
USA,2010,18.22542,3730.68,49266.914,92.0,93.0,95.0,78.6681,4.904023,3,311062785.0,71.69,99.87054,1.42,100.0
USA,2011,17.634142,3724.2402,49675.0,92.0,94.0,96.0,78.7023,4.822442,3,314105075.0,69.7295,99.84801,1.45,100.0
USA,2012,16.812391,3759.04,50436.434,91.0,93.0,94.0,78.8169,4.46171,3,317115349.0,74.7,99.825905,1.38,100.0
USA,2013,17.09857,3745.33,51010.797,92.0,93.0,94.0,78.8175,4.0237055,3,320110752.0,71.4,99.804245,1.32,100.0
USA,2014,17.118917,3728.99,51796.62,92.0,93.0,95.0,78.8785,3.6789184,3,323115377.0,73.0,99.78304,1.35,100.0
USA,2015,16.461393,3736.74,52808.152,92.0,93.0,95.0,78.7219,3.4644928,3,326126496.0,74.5542,99.76232,1.44,100.0
USA,2016,15.934658,3754.2903,53301.016,92.0,94.0,95.0,78.686,3.4026022,3,329179423.0,85.5444,99.74208,1.43,100.0
USA,2017,15.639208,3763.31,54152.363,91.0,92.0,94.0,78.6483,3.2977235,3,332204657.0,87.2749,99.72235,1.43,100.0
USA,2018,16.000992,3790.3,55454.668,92.0,93.0,94.0,78.7997,3.3040006,3,335056492.0,88.4989,99.703125,1.37,100.0
USA,2019,15.500492,3819.76,56469.26,90.0,93.0,94.0,78.916,3.409214,3,337790069.0,89.4303,99.68443,1.36,100.0
URY,2000,1.6156275,2858.152,13050.063,89.0,92.0,90.0,74.6929,2.4359772,3,3266212.0,10.5391,93.4677,11.47,97.6
URY,2001,1.5394372,2915.2148,12463.919,94.0,94.0,94.0,74.9865,2.5025778,3,3274257.0,11.1214,93.48935,11.39,97.7
URY,2002,1.3935276,2880.526,11399.581,95.0,93.0,95.0,74.9788,2.5301402,3,3278868.0,11.4195,93.510284,11.32,97.8
URY,2003,1.3827674,2872.8542,11438.687,95.0,91.0,91.0,75.0858,2.2375453,3,3281188.0,15.9371,93.53068,11.2,97.9
URY,2004,1.6977994,2866.218,11955.31,95.0,95.0,94.0,75.3194,2.040728,3,3283157.0,17.0631,93.550354,11.04,98.0
URY,2005,1.7460424,2842.5325,12757.499,95.0,96.0,96.0,75.8286,2.000386,3,3285776.0,20.0882,93.68435,10.87,98.0
URY,2006,2.0097208,2857.7495,13223.781,94.0,95.0,95.0,75.8884,2.0061781,3,3289508.0,29.4,93.98976,10.74,98.5
URY,2007,1.8086414,2927.577,13976.393,96.0,94.0,94.0,76.1502,1.7771671,3,3295155.0,34.0,94.29285,10.68,98.7
URY,2008,2.4885283,2999.9365,14869.927,95.0,94.0,94.0,76.2746,1.8695246,3,3302184.0,39.3,94.59378,10.58,98.8
URY,2009,2.4139204,3021.8848,15143.996,94.0,95.0,95.0,76.67,1.8226134,3,3310093.0,41.8,94.8926,10.95,99.1
URY,2010,1.9049841,3138.499,16415.629,95.0,95.0,95.0,76.6911,1.8758079,3,3318581.0,46.4,95.18951,11.57,99.3
URY,2011,2.3104563,3151.2114,17211.0,95.0,95.0,95.0,76.6141,1.719749,3,3326829.0,51.4047,95.484535,9.79,99.2
URY,2012,2.579765,3183.974,17776.027,96.0,95.0,95.0,76.6914,1.6072446,3,3335406.0,54.4538,95.775185,8.61,99.6
URY,2013,2.2392287,3190.105,18553.332,96.0,95.0,95.0,76.9531,1.6872182,3,3345335.0,57.69,96.06418,9.29,99.6
URY,2014,1.9913993,3210.9375,19104.312,96.0,95.0,95.0,77.1941,1.7409945,3,3356343.0,61.4625,96.352486,9.14,99.7
URY,2015,2.00062,3176.758,19123.604,96.0,95.0,95.0,77.2847,1.7658406,3,3368022.0,64.5708,96.64013,8.82,99.7
URY,2016,1.9295201,3198.901,19393.982,95.0,95.0,95.0,77.3511,1.8091708,3,3379279.0,66.4,96.92716,8.22,99.7
URY,2017,1.8152955,3222.3362,19656.627,96.0,93.0,93.0,77.618,1.9111438,3,3388444.0,70.3224,97.213554,8.74,99.8
