Code,Year,Daily calorie supply per person
,2007,2221
,2008,2265
,2009,2301
,2010,2316.28
,2011,2338.88
,2012,2320.09
,2013,2317.65
,2014,2338.73
,2015,2305.36
,2016,2278.01
,2017,2296.41
,2018,2288.35
,2019,2286.63
,2020,2239.15
,2021,2249.34
,2022,2252.53
,2023,2229.87
MDA,1992,2432.388
MDA,1993,2439.1665
MDA,1994,2402.5315
MDA,1995,2449.5376
MDA,1996,2404.541
MDA,1997,2407.2036
MDA,1998,2406.8662
MDA,1999,2417.0818
MDA,2000,2424.457
MDA,2001,2435.343
MDA,2002,2461.143
MDA,2003,2430.5896
MDA,2004,2442.475
MDA,2005,2479.1172
MDA,2006,2552.9424
MDA,2007,2626.4346
MDA,2008,2682.8809
MDA,2009,2620.6758
MDA,2010,2327.9236
MDA,2011,2357.257
MDA,2012,2338.278
MDA,2013,2361.6343
MDA,2014,2344.2917
MDA,2015,2375.6548
MDA,2016,2419.121
MDA,2017,2469.8557
MDA,2018,2527.5186
MDA,2019,2527.4648
MDA,2020,2499.1035
MDA,2021,2504.9421
MDA,2022,2466.4321
MDA,2023,2503.609
MNG,1961,1964.4048
MNG,1962,1892.0222
MNG,1963,1980.1935
MNG,1964,2139.7644
MNG,1965,2211.6807
MNG,1966,2233.4443
MNG,1967,2207.8325
MNG,1968,2118.7473
MNG,1969,2142.9893
MNG,1970,2185.1938
MNG,1971,2138.765
MNG,1972,2133.5464
MNG,1973,2171.7751
MNG,1974,2159.8997
MNG,1975,2175.7964
MNG,1976,2272.6343
MNG,1977,2210.8335
MNG,1978,2292.8733
MNG,1979,2321.324
MNG,1980,2329.3684
MNG,1981,2317.818
MNG,1982,2322.3813
MNG,1983,2369.0818
MNG,1984,2329.8223
MNG,1985,2234.5593
MNG,1986,2311.8884
MNG,1987,2254.3071
MNG,1988,2297.0286
MNG,1989,2270.8293
MNG,1990,2278.2603
MNG,1991,2203.126
MNG,1992,1855.0259
MNG,1993,1843.4344
MNG,1994,1832.1261
MNG,1995,2000.1713
MNG,1996,1998.9105
MNG,1997,1986.8094
MNG,1998,2049.5933
MNG,1999,2084.0898
MNG,2000,2125.4102
MNG,2001,2166.3442
MNG,2002,2177.1372
MNG,2003,2174.4902
MNG,2004,2188.9563
MNG,2005,2220.9504
MNG,2006,2265.1968
MNG,2007,2330.3474
MNG,2008,2373.71
MNG,2009,2457.1309
MNG,2010,2438.702
MNG,2011,2532.387
MNG,2012,2585.707
MNG,2013,2561.1736
MNG,2014,2596.599
MNG,2015,2688.932
MNG,2016,2720.5957
MNG,2017,2651.0808
MNG,2018,2846.5364
MNG,2019,2856.1228
MNG,2020,2950.5637
MNG,2021,3043.4944
MNG,2022,3093.5955
MNG,2023,3031.063
MNE,2006,3188.7815
MNE,2007,3328.1306
MNE,2008,3405.769
MNE,2009,3412.8706
MNE,2010,3361.9407
MNE,2011,3406.8354
MNE,2012,3282.0789
MNE,2013,3325.4553
MNE,2014,3319.0159
MNE,2015,3394.0032
MNE,2016,3466.0723
MNE,2017,3516.3486
MNE,2018,3543.1438
MNE,2019,3567.9841
MNE,2020,3587.4963
MNE,2021,3683.8354
MNE,2022,3686.716
MNE,2023,3669.4126
MAR,1947,1837
MAR,1948,1825
MAR,1961,2176.6892
MAR,1962,2201.704
MAR,1963,2205.3562
MAR,1964,2276.9187
MAR,1965,2312.978
MAR,1966,2227.1887
MAR,1967,2279.2988
MAR,1968,2366.4875
MAR,1969,2476.102
MAR,1970,2461.6514
MAR,1971,2546.8215
MAR,1972,2518.1875
MAR,1973,2536.49
MAR,1974,2590.8118
MAR,1975,2698.514
MAR,1976,2623.5508
MAR,1977,2673.1565
MAR,1978,2696.4336
MAR,1979,2763.0603
MAR,1980,2702.2766
MAR,1981,2745.2104
MAR,1982,2810.5178
MAR,1983,2790.59
MAR,1984,2854.89
MAR,1985,2885.2458
MAR,1986,3006.6033
MAR,1987,2996.4878
MAR,1988,3080.0696
MAR,1989,3028.091
MAR,1990,3130.996
MAR,1991,3112.7532
MAR,1992,2943.1523
MAR,1993,2921.3042
MAR,1994,3048.4802
MAR,1995,3000.482
MAR,1996,3138.4194
MAR,1997,3144.6453
MAR,1998,3196.7737
MAR,1999,3115.0752
MAR,2000,3093.8806
MAR,2001,3139.3223
MAR,2002,3166.1907
MAR,2003,3204.688
MAR,2004,3252.431
MAR,2005,3181.3784
MAR,2006,3231.012
MAR,2007,3196.8486
MAR,2008,3203.548
MAR,2009,3215.5059
MAR,2010,3267.011
MAR,2011,3315.3706
MAR,2012,3331.5593
MAR,2013,3338.4297
MAR,2014,3387.3997
MAR,2015,3380.86
MAR,2016,3414.4102
MAR,2017,3367.7695
MAR,2018,3420.5603
MAR,2019,3394.4292
MAR,2020,3355.2603
MAR,2021,3380.2598
MAR,2022,3322.4192
MAR,2023,3353.8586
MOZ,1961,2092.9524
MOZ,1962,2125.524
MOZ,1963,2065.0115
MOZ,1964,2117.975
MOZ,1965,2134.9702
MOZ,1966,2110.74
MOZ,1967,2116.5303
MOZ,1968,2025.6954
MOZ,1969,2108.7024
MOZ,1970,2061.201
MOZ,1971,2137.5032
MOZ,1972,2065.7488
MOZ,1973,2190.4016
MOZ,1974,2097.4597
MOZ,1975,2040.3336
MOZ,1976,2080.5137
MOZ,1977,2003.5406
MOZ,1978,1974.6775
MOZ,1979,1974.2621
MOZ,1980,1996.4934
MOZ,1981,1936.5837
MOZ,1982,1872.043
MOZ,1983,1829.4203
MOZ,1984,1888.6206
MOZ,1985,1932.4565
MOZ,1986,1767.909
MOZ,1987,1826.4373
MOZ,1988,1893.8071
MOZ,1989,1803.734
MOZ,1990,1873.3727
MOZ,1991,1781.4834
MOZ,1992,1784.617
MOZ,1993,1797.6061
MOZ,1994,1730.9504
MOZ,1995,1850.486
MOZ,1996,1936.5319
MOZ,1997,1967.9294
MOZ,1998,1988.2074
MOZ,1999,2007.1613
MOZ,2000,2006.0638
MOZ,2001,2010.5706
MOZ,2002,2079.9355
MOZ,2003,2143.8374
MOZ,2004,2121.131
MOZ,2005,2108.8044
MOZ,2006,2192.234
MOZ,2007,2169.4373
MOZ,2008,2257.6218
MOZ,2009,2258.714
MOZ,2010,2364.3608
MOZ,2011,2381.9294
MOZ,2012,2291.44
MOZ,2013,2200.9497
MOZ,2014,2039.8099
MOZ,2015,1922.6896
MOZ,2016,1834.0895
MOZ,2017,1949.2395
MOZ,2018,2082.2195
MOZ,2019,2108.4202
MOZ,2020,2169.9202
MOZ,2021,2193.5703
MOZ,2022,2245.9304
MOZ,2023,2186.1296
MMR,1947,1986
MMR,1948,1877
MMR,1961,1432.7828
MMR,1962,1488.9054
MMR,1963,1515.4067
MMR,1964,1558.3184
MMR,1965,1529.735
MMR,1966,1435.611
MMR,1967,1443.2161
MMR,1968,1451.3278
MMR,1969,1435.6066
MMR,1970,1453.5546
MMR,1971,1480.5842
MMR,1972,1443.4884
MMR,1973,1469.2354
MMR,1974,1515.1475
MMR,1975,1501.7628
MMR,1976,1521.0626
MMR,1977,1553.4713
MMR,1978,1597.8335
MMR,1979,1625.1388
MMR,1980,1609.2454
MMR,1981,1686.3452
MMR,1982,1753.2281
MMR,1983,1767.1117
MMR,1984,1796.3365
MMR,1985,1752.4338
MMR,1986,1723.3845
MMR,1987,1719.9302
MMR,1988,1663.8649
MMR,1989,1554.6648
MMR,1990,1794.2124
MMR,1991,1792.02
MMR,1992,1795.1852
MMR,1993,1843.7493
MMR,1994,1822.2855
MMR,1995,1883.1934
MMR,1996,1905.549
MMR,1997,1964.4043
MMR,1998,1964.1439
MMR,1999,1964.6484
MMR,2000,2043.3538
MMR,2001,2090.5217
MMR,2002,2133.1355
MMR,2003,2185.2588
MMR,2004,2217.7837
MMR,2005,2260.55
MMR,2006,2332.3882
MMR,2007,2410.2163
MMR,2008,2508.4263
MMR,2009,2547.3188
MMR,2010,2688.4702
MMR,2011,2678.0999
MMR,2012,2688.9
MMR,2013,2704.65
MMR,2014,2748.7498
MMR,2015,2775.75
MMR,2016,2794.16
MMR,2017,2808.3103
MMR,2018,2798.85
MMR,2019,2795.3196
MMR,2020,2845.7598
MMR,2021,2837.22
MMR,2022,2805.81
MMR,2023,2809.02
NAM,1961,2258.9866
NAM,1962,2311.9673
NAM,1963,2314.205
NAM,1964,2319.363
NAM,1965,2326.407
NAM,1966,2317.9663
NAM,1967,2309.7217
NAM,1968,2295.8364
NAM,1969,2290.0894
NAM,1970,2260.106
NAM,1971,2274.224
NAM,1972,2254.5066
NAM,1973,2247.0552
NAM,1974,2231.0034
NAM,1975,2202.6807
NAM,1976,2210.026
NAM,1977,2233.3904
NAM,1978,2265.346
NAM,1979,2300.4001
NAM,1980,2326.4814
NAM,1981,2330.5183
NAM,1982,2315.259
NAM,1983,2276.5906
NAM,1984,2266.7778
NAM,1985,2209.1802
NAM,1986,2211.2744
NAM,1987,2288.146
NAM,1988,2280.949
NAM,1989,2149.7988
NAM,1990,2129.7712
NAM,1991,2141.493
NAM,1992,2107.319
NAM,1993,2067.716
NAM,1994,2060.7537
NAM,1995,2098.753
NAM,1996,2109.878
NAM,1997,2166.7036
NAM,1998,2157.0662
NAM,1999,2263.2688
NAM,2000,2343.9958
NAM,2001,2363.5022
NAM,2002,2294.7222
NAM,2003,2321.4492
NAM,2004,2339.1353
NAM,2005,2311.9114
NAM,2006,2298.415
NAM,2007,2286.556
NAM,2008,2186.2192
NAM,2009,2127.1138
NAM,2010,2260.7947
NAM,2011,2292.9583
NAM,2012,2401.5535
NAM,2013,2442.6453
NAM,2014,2427.4668
NAM,2015,2465.4448
NAM,2016,2442.361
NAM,2017,2450.726
NAM,2018,2427.623
NAM,2019,2477.6118
NAM,2020,2449.99
NAM,2021,2485.2083
NAM,2022,2545.593
NAM,2023,2581.1494
NRU,2019,2980.8633
NRU,2020,3010.2349
NRU,2021,2996.6797
NRU,2022,3079.0396
NRU,2023,3082.1514
NPL,1961,1653.4028
NPL,1962,1655.9038
NPL,1963,1652.1699
NPL,1964,1665.4983
NPL,1965,1648.8444
NPL,1966,1624.1322
NPL,1967,1608.2429
NPL,1968,1651.1482
NPL,1969,1662.5945
NPL,1970,1648.8704
NPL,1971,1630.1666
NPL,1972,1603.6017
NPL,1973,1643.037
NPL,1974,1634.4016
NPL,1975,1565.4141
NPL,1976,1626.6777
NPL,1977,1646.5592
NPL,1978,1679.186
NPL,1979,1614.5426
NPL,1980,1628.7412
NPL,1981,1666.6155
NPL,1982,1623.8617
NPL,1983,1764.4111
NPL,1984,1779.5594
NPL,1985,1795.6566
NPL,1986,1748.5098
NPL,1987,1903.4324
NPL,1988,2084.3357
NPL,1989,2153.2
NPL,1990,2026.806
NPL,1991,2057.4036
NPL,1992,2059.4968
NPL,1993,2017.035
NPL,1994,2081.5693
NPL,1995,2073.0034
NPL,1996,2057.4758
NPL,1997,2119.0688
NPL,1998,2101.349
NPL,1999,2169.7573
NPL,2000,2131.7202
NPL,2001,2158.1477
NPL,2002,2168.6904
NPL,2003,2233.129
NPL,2004,2274.1138
NPL,2005,2312.9531
NPL,2006,2294.6233
NPL,2007,2352.9707
NPL,2008,2421.6348
NPL,2009,2474.4563
NPL,2010,2512.9995
NPL,2011,2547.6592
NPL,2012,2598.8904
NPL,2013,2626.9001
NPL,2014,2657.9495
NPL,2015,2690.62
NPL,2016,2794.549
NPL,2017,2846.6104
NPL,2018,2854.6702
NPL,2019,2887.2395
NPL,2020,2938.409
NPL,2021,2994.0093
NPL,2022,2972.1604
NPL,2023,2919.7695
,1961,1972
,1962,1999
,1963,2010
,1964,2053
,1965,2066
,1966,2039
,1967,2036
,1968,2052
,1969,2112
,1970,2119
,1971,2091
,1972,2062
,1973,2081
,1974,2109
,1975,2090
,1976,2133
,1977,2115
,1978,2164
,1979,2195
,1980,2182
,1981,2192
,1982,2206
,1983,2213
,1984,2186
,1985,2196
,1986,2199
,1987,2218
,1988,2221
,1989,2215
,1990,2219
,1991,2206
,1992,2197
,1993,2183
,1994,2209
,1995,2224
,1996,2239
,1997,2254
,1998,2269
,1999,2301
,2000,2308
,2001,2321
,2002,2320
,2003,2343
,2004,2362
,2005,2387
,2006,2405
,2007,2431
,2008,2446
,2009,2467
,2010,2455.85
,2011,2465.96
,2012,2474.45
,2013,2476.61
,2014,2492.14
,2015,2503.11
,2016,2483.28
,2017,2515.79
,2018,2511.33
,2019,2521.46
,2020,2545.37
,2021,2554.74
,2022,2543.78
,2023,2532.87
NLD,1860,2227
NLD,1880,2493
NLD,1900,2721
NLD,1947,2856
NLD,1961,3020.4646
NLD,1962,3016.351
NLD,1963,3035.333
NLD,1964,2979
NLD,1965,2949.7131
NLD,1966,3008.822
NLD,1967,3052.8281
NLD,1968,3019.117
NLD,1969,3025.3801
NLD,1970,3003.1953
NLD,1971,2991.3367
NLD,1972,3029.1775
NLD,1973,3087.106
NLD,1974,3125.991
NLD,1975,2956.3835
NLD,1976,3046.7446
NLD,1977,3083.587
NLD,1978,3068.5322
NLD,1979,3099.3362
NLD,1980,3086.4175
NLD,1981,3003.2874
NLD,1982,3068.1174
NLD,1983,3061.7615
NLD,1984,3094.7456
NLD,1985,3105.3152
NLD,1986,3112.3323
NLD,1987,3130.0215
NLD,1988,3187.912
NLD,1989,3124.9382
NLD,1990,3249.2563
NLD,1991,3308.234
NLD,1992,3276.855
NLD,1993,3284.4106
NLD,1994,3201.0073
NLD,1995,3332.6545
NLD,1996,3347.027
NLD,1997,3245.907
NLD,1998,3331.4592
NLD,1999,3248.5674
NLD,2000,3224.5896
NLD,2001,3207.208
NLD,2002,3199.9182
NLD,2003,3096.301
NLD,2004,3157.185
NLD,2005,3198.8765
NLD,2006,3190.0427
NLD,2007,3219.6982
NLD,2008,3209.862
NLD,2009,3189.2844
NLD,2010,3193.4014
NLD,2011,3196.59
NLD,2012,3211.8499
NLD,2013,3215.289
NLD,2014,3229.531
NLD,2015,3261.0503
NLD,2016,3241.8193
NLD,2017,3252.4487
NLD,2018,3292.209
NLD,2019,3433.581
NLD,2020,3435.5898
NLD,2021,3462.129
NLD,2022,3471.6396
NLD,2023,3466.9788
ANT,1961,3053.6633
ANT,1962,3143.0537
ANT,1963,3206.8752
ANT,1964,3205.6902
ANT,1965,3168.5073
ANT,1966,3108.8347
ANT,1967,3184.5598
ANT,1968,3238.8577
ANT,1969,3215.1133
ANT,1970,3348.0957
ANT,1971,3376.0193
ANT,1972,3299.626
ANT,1973,3306.849
ANT,1974,3361.8977
ANT,1975,3283.367
ANT,1976,3505.438
ANT,1977,3563.6072
ANT,1978,3515.6494
ANT,1979,3588.4412
ANT,1980,3590.4243
ANT,1981,3768.2297
ANT,1982,3761.714
ANT,1983,3837.2185
ANT,1984,3929.7017
ANT,1985,2734.8706
ANT,1986,2824.984
ANT,1987,2829.0542
ANT,1988,2671.325
ANT,1989,2663.2188
ANT,1990,2626.3435
ANT,1991,2637.5342
ANT,1992,2792.1968
ANT,1993,2946.4937
ANT,1994,2915.3252
ANT,1995,2962.3833
ANT,1996,2998.8567
ANT,1997,2995.5974
ANT,1998,2997.6309
ANT,1999,3046.0684
ANT,2000,3107.7495
ANT,2001,3086.3213
ANT,2002,3099.5889
ANT,2003,3100.9905
ANT,2004,3123.124
ANT,2005,3121.793
ANT,2006,3125.6667
ANT,2007,3106.2026
ANT,2008,3119.2305
ANT,2009,3142.375
NCL,1961,2789.144
NCL,1962,2748.1897
NCL,1963,2743.1018
NCL,1964,2805.0056
NCL,1965,2847.9924
NCL,1966,2887.63
NCL,1967,2897.5842
NCL,1968,2903.9583
NCL,1969,2954.016
NCL,1970,3010.3157
NCL,1971,3129.46
NCL,1972,3061.3276
NCL,1973,3050.8691
NCL,1974,2932.5728
NCL,1975,2814.732
NCL,1976,2774.5962
NCL,1977,2777.24
NCL,1978,2748.3845
NCL,1979,2715.0977
NCL,1980,2777.9023
NCL,1981,2699.2039
NCL,1982,2791.802
NCL,1983,2747.9922
NCL,1984,2698.054
NCL,1985,2665.7764
NCL,1986,2734.0466
NCL,1987,2779.5894
NCL,1988,2596.4836
NCL,1989,2632.6267
NCL,1990,2629.7913
NCL,1991,2708.3328
NCL,1992,2563.1436
NCL,1993,2557.6973
NCL,1994,2562.7983
NCL,1995,2489.9197
NCL,1996,2509.354
NCL,1997,2599.1467
NCL,1998,2569.564
NCL,1999,2580.0432
NCL,2000,2606.293
NCL,2001,2616.3345
NCL,2002,2604.8596
NCL,2003,2579.9082
NCL,2004,2571.6687
NCL,2005,2574.9395
NCL,2006,2596.8645
NCL,2007,2609.1492
NCL,2008,2612.8606
NCL,2009,2649.5078
NCL,2010,2774.0198
NCL,2011,2745.327
NCL,2012,2730.4795
NCL,2013,2755.7705
NCL,2014,2770.8918
NCL,2015,2779.762
NCL,2016,2801.3516
NCL,2017,2812.0403
NCL,2018,2834.53
NCL,2019,2914.0083
NCL,2020,2930.7478
NCL,2021,2977.3325
NCL,2022,3000.6055
NCL,2023,3016.3262
NZL,1947,3286
NZL,1948,3259
NZL,1961,2919.0828
NZL,1962,2954.171
NZL,1963,2943.7224
NZL,1964,2948.2695
NZL,1965,2956.4456
NZL,1966,3070.3674
NZL,1967,2977.6182
NZL,1968,2953.1794
NZL,1969,2953.0652
NZL,1970,2955.711
NZL,1971,3029.0962
NZL,1972,3062.2627
NZL,1973,3097.4065
NZL,1974,3094.8074
NZL,1975,3122.8184
NZL,1976,3216.7498
NZL,1977,3097.0134
NZL,1978,3110.8318
NZL,1979,3045.5654
NZL,1980,3063.6572
NZL,1981,3067.998
NZL,1982,3081.7407
NZL,1983,2966.9731
NZL,1984,3062.498
NZL,1985,3021.8967
NZL,1986,3161.1155
NZL,1987,3173.0757
NZL,1988,3139.991
NZL,1989,3101.0762
NZL,1990,3257.977
NZL,1991,3163.9265
NZL,1992,3161.6042
NZL,1993,3221.2212
NZL,1994,3169.7236
NZL,1995,3208.4941
NZL,1996,3188.3782
NZL,1997,3201.7092
NZL,1998,3185.1086
NZL,1999,3171.5774
NZL,2000,3173.3489
NZL,2001,3129.2036
NZL,2002,3129.5974
NZL,2003,3118.7708
NZL,2004,3153.203
NZL,2005,3182.2288
NZL,2006,3153.3035
NZL,2007,3191.3357
NZL,2008,3217.1685
NZL,2009,3157.6562
NZL,2010,3142.463
NZL,2011,3258.1309
NZL,2012,3229.8987
NZL,2013,3297.1748
NZL,2014,3233.6729
NZL,2015,3194.4763
NZL,2016,3154.1313
NZL,2017,3126.8008
NZL,2018,3153.9365
NZL,2019,3115.5037
NZL,2020,3148.113
NZL,2021,3151.234
NZL,2022,3133.8992
NZL,2023,3121.5017
NIC,1961,1903.2854
NIC,1962,1938.5295
NIC,1963,1951.8132
NIC,1964,2004.8055
NIC,1965,2004.5873
NIC,1966,2033.6923
NIC,1967,2068.2454
NIC,1968,2115.2903
NIC,1969,2061.9307
NIC,1970,2049.3054
NIC,1971,2024.8601
NIC,1972,1979.4764
NIC,1973,2034.8596
NIC,1974,1997.954
NIC,1975,2021.3124
NIC,1976,2034.7057
NIC,1977,2084.7146
NIC,1978,2013.5934
NIC,1979,1954.9613
NIC,1980,2026.501
NIC,1981,2133.9285
NIC,1982,2010.9778
NIC,1983,2062.8328
NIC,1984,2143.1191
NIC,1985,2166.0552
NIC,1986,2195.4854
NIC,1987,2129.1619
NIC,1988,2106.4482
NIC,1989,2073.503
NIC,1990,1723.7666
NIC,1991,1791.4293
NIC,1992,1778.842
NIC,1993,1847.4502
NIC,1994,1930.2544
NIC,1995,1971.7999
NIC,1996,1987.2883
NIC,1997,1972.034
NIC,1998,2090.5874
NIC,1999,2107.1084
NIC,2000,2166.2795
NIC,2001,2341.329
NIC,2002,2335.0796
NIC,2003,2366.6309
NIC,2004,2410.6162
NIC,2005,2450.718
NIC,2006,2459.2456
NIC,2007,2515.3892
NIC,2008,2507.4353
NIC,2009,2510.7722
NIC,2010,2538.6897
NIC,2011,2570.8894
NIC,2012,2581.66
NIC,2013,2570.6748
NIC,2014,2552.5388
NIC,2015,2557.631
NIC,2016,2638.1824
NIC,2017,2668.108
NIC,2018,2644.5725
NIC,2019,2680.61
NIC,2020,2700.4612
NIC,2021,2751.128
NIC,2022,2798.4448
NIC,2023,2760.1863
NER,1961,1530.0518
NER,1962,1537.781
NER,1963,1557.0294
NER,1964,1594.9886
NER,1965,1742.9044
NER,1966,1743.0203
NER,1967,1818.8839
NER,1968,1940.7363
NER,1969,1884.8936
NER,1970,1859.0454
NER,1971,1976.7689
NER,1972,1839.4274
NER,1973,1901.124
NER,1974,1905.7167
NER,1975,1916.996
NER,1976,1991.5424
NER,1977,2014.9402
NER,1978,2025.37
NER,1979,2026.4432
NER,1980,2064.1592
NER,1981,2061.9749
NER,1982,2104.3848
NER,1983,2108.1243
NER,1984,2055.3967
NER,1985,1998.7491
NER,1986,1963.7554
NER,1987,1996.2434
NER,1988,2017.5392
NER,1989,2020.6746
NER,1990,2131.7249
NER,1991,1957.2429
NER,1992,1937.6879
NER,1993,1914.3901
NER,1994,1874.333
NER,1995,1942.9493
NER,1996,1985.147
NER,1997,2061.2576
NER,1998,2079.0718
NER,1999,2113.0212
NER,2000,2222.896
NER,2001,2237.9685
NER,2002,2209.5005
NER,2003,2299.125
NER,2004,2350.0337
NER,2005,2342.3413
NER,2006,2341.2668
NER,2007,2360.1562
NER,2008,2417.651
NER,2009,2421.617
NER,2010,2556.0596
NER,2011,2470.6091
NER,2012,2513.42
NER,2013,2520.8203
NER,2014,2520.829
NER,2015,2586.6704
NER,2016,2620.819
NER,2017,2601.04
NER,2018,2687.2495
NER,2019,2651.6494
NER,2020,2712.9893
NER,2021,2583.4495
NER,2022,2694.9492
NER,2023,2654.0208
NGA,1961,1953.5488
NGA,1962,2032.5873
NGA,1963,1990.3864
NGA,1964,1957.2886
NGA,1965,1884.7112
NGA,1966,1740.0083
NGA,1967,1838.1636
NGA,1968,1832.1116
NGA,1969,1956.097
NGA,1970,2001.4922
NGA,1971,1873.8049
NGA,1972,1661.4178
NGA,1973,1773.9695
NGA,1974,1884.418
NGA,1975,1840.493
NGA,1976,1758.5424
NGA,1977,1784.0382
NGA,1978,1790.7781
NGA,1979,1738.932
NGA,1980,1857.3206
NGA,1981,1872.6392
NGA,1982,1860.4734
NGA,1983,1710.7811
NGA,1984,1737.0381
NGA,1985,1841.1444
NGA,1986,1982.2668
NGA,1987,1946.0553
NGA,1988,1990.6733
NGA,1989,2072.9443
NGA,1990,2158.0566
NGA,1991,2300.6462
NGA,1992,2391.6604
NGA,1993,2476.53
NGA,1994,2449.444
NGA,1995,2505.6655
NGA,1996,2497.8315
NGA,1997,2537.21
NGA,1998,2565.596
NGA,1999,2564.1975
NGA,2000,2537.606
NGA,2001,2535.3804
NGA,2002,2522.1106
NGA,2003,2519.5608
NGA,2004,2559.7966
NGA,2005,2603.691
NGA,2006,2619.6697
NGA,2007,2612.095
NGA,2008,2612.642
NGA,2009,2572.5923
NGA,2010,2566.17
NGA,2011,2528.97
NGA,2012,2511.17
NGA,2013,2502.36
NGA,2014,2562.22
NGA,2015,2560.7
NGA,2016,2561.62
NGA,2017,2558.58
NGA,2018,2519.65
NGA,2019,2533.71
NGA,2020,2497.85
NGA,2021,2546.5403
NGA,2022,2520.64
NGA,2023,2470.11
OWID_NAM,1961,2760.6204
OWID_NAM,1962,2744.917
OWID_NAM,1963,2752.6821
OWID_NAM,1964,2791.6897
OWID_NAM,1965,2794.8086
OWID_NAM,1966,2814.9556
OWID_NAM,1967,2837.0798
OWID_NAM,1968,2855.6606
OWID_NAM,1969,2881.5264
OWID_NAM,1970,2876.7336
OWID_NAM,1971,2885.605
OWID_NAM,1972,2890.1733
OWID_NAM,1973,2884.1794
OWID_NAM,1974,2888.7617
OWID_NAM,1975,2894.998
OWID_NAM,1976,2984.0981
OWID_NAM,1977,2973.3706
OWID_NAM,1978,2996.6287
OWID_NAM,1979,3036.979
OWID_NAM,1980,3051.9922
OWID_NAM,1981,3105.281
OWID_NAM,1982,3084.5347
OWID_NAM,1983,3098.8862
OWID_NAM,1984,3118.7112
OWID_NAM,1985,3201.1323
OWID_NAM,1986,3180.3904
OWID_NAM,1987,3218.727
OWID_NAM,1988,3224.6077
OWID_NAM,1989,3202.8877
OWID_NAM,1990,3229.506
OWID_NAM,1991,3243.8865
OWID_NAM,1992,3260.6133
OWID_NAM,1993,3287.7285
OWID_NAM,1994,3330.8381
OWID_NAM,1995,3272.891
OWID_NAM,1996,3290.7024
OWID_NAM,1997,3335.3774
OWID_NAM,1998,3358.672
OWID_NAM,1999,3381.7412
OWID_NAM,2000,3450.8599
OWID_NAM,2001,3438.5537
OWID_NAM,2002,3490.2915
OWID_NAM,2003,3484.016
OWID_NAM,2004,3501.0952
OWID_NAM,2005,3499.9216
OWID_NAM,2006,3477.2593
OWID_NAM,2007,3467.713
OWID_NAM,2008,3420.3738
OWID_NAM,2009,3381.451
OWID_NAM,2010,3435.1704
OWID_NAM,2011,3431.536
OWID_NAM,2012,3451.8547
OWID_NAM,2013,3441.0051
OWID_NAM,2014,3439.0574
OWID_NAM,2015,3448.7463
OWID_NAM,2016,3475.4941
OWID_NAM,2017,3486.078
OWID_NAM,2018,3504.0425
OWID_NAM,2019,3529.3293
OWID_NAM,2020,3552.9045
OWID_NAM,2021,3572.6707
OWID_NAM,2022,3606.8005
OWID_NAM,2023,3624.3027
PRK,1961,1828.1158
PRK,1962,1845.2452
PRK,1963,1937.3801
PRK,1964,2000.9816
PRK,1965,1856.6603
PRK,1966,1910.4419
PRK,1967,1809.2411
PRK,1968,1823.615
PRK,1969,1985.4808
PRK,1970,1967.8348
PRK,1971,1994.5958
PRK,1972,1985.7994
PRK,1973,2051.7239
PRK,1974,1967.1058
PRK,1975,2038.8037
PRK,1976,2147.529
PRK,1977,2104.839
PRK,1978,2101.0876
PRK,1979,2233.5874
PRK,1980,2089.0085
PRK,1981,2187.0032
PRK,1982,1914.1726
PRK,1983,1938.1592
PRK,1984,1979.3154
PRK,1985,1981.1251
PRK,1986,2083.8604
PRK,1987,2084.1682
PRK,1988,2034.4471
PRK,1989,2133.4824
PRK,1990,2266.9324
PRK,1991,2266.4849
PRK,1992,2128.74
PRK,1993,2182.4421
PRK,1994,2154.2334
PRK,1995,2019.016
PRK,1996,2000.1683
PRK,1997,2052.719
PRK,1998,2042.1553
PRK,1999,2035.0979
PRK,2000,2072.0725
PRK,2001,2028.0239
PRK,2002,2118.5762
PRK,2003,2130.7202
PRK,2004,2149.9795
PRK,2005,2127.866
PRK,2006,2092.5913
PRK,2007,2063.2725
PRK,2008,2050.9573
PRK,2009,2045.5038
PRK,2010,2053.5703
PRK,2011,2063.8193
PRK,2012,2071.0996
PRK,2013,2050.3696
PRK,2014,2071.9897
PRK,2015,2043.1495
PRK,2016,2027.6704
PRK,2017,2040.9801
PRK,2018,1981.1097
MKD,1992,2317.0588
MKD,1993,2283.8564
MKD,1994,2655.0837
MKD,1995,2541.2637
MKD,1996,2535.7842
MKD,1997,2721.865
MKD,1998,2834.3972
MKD,1999,2774.7812
MKD,2000,2742.9768
MKD,2001,2629.3447
MKD,2002,2721.3674
MKD,2003,2740.451
MKD,2004,2871.2002
MKD,2005,2780.2542
MKD,2006,2833.4517
MKD,2007,3038.777
MKD,2008,3000.2554
MKD,2009,3055.7576
MKD,2010,3037.12
MKD,2011,3008.5574
MKD,2012,3052.5632
MKD,2013,3103.26
MKD,2014,3085.0015
MKD,2015,3171.6963
MKD,2016,3226.097
MKD,2017,3248.395
MKD,2018,3336.73
MKD,2019,3434.2346
MKD,2020,3523.3481
MKD,2021,3569.872
MKD,2022,3522.4185
MKD,2023,3475.55
,1961,1920
,1962,1988
,1963,1977
,1964,2013
,1965,2016
,1966,2018
,1967,2044
,1968,2093
,1969,2115
,1970,2135
,1971,2161
,1972,2203
